Zone Timestep,SURFACE 2:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 3:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 4:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 5:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 6:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2]
2006-Nov-28 12:50:00,815.9835191896053,252.42717470898612,140.7185046997609,140.7185046997609,842.4360522500726
2006-Nov-28 13:00:00,798.5270410162866,292.0060800279618,141.60851718101537,141.60851718101537,835.3792505666943
2006-Nov-28 13:10:00,794.9322220016319,329.3782214671896,136.84419927553938,136.84419927553938,826.60643795024
2006-Nov-28 13:20:00,790.275270807304,366.43566903935687,131.68294280957542,131.68294280957542,816.0698355267446
2006-Nov-28 13:30:00,784.5131597649439,403.05236558392403,126.09417165164274,126.09417165164274,803.7253787096873
2006-Nov-28 13:40:00,768.447378401433,438.2544714245615,127.14411385351278,127.14411385351278,781.0659033851775
2006-Nov-28 13:50:00,751.9584677214964,471.23229748824735,128.1062591146341,128.1062591146341,757.5100137081481
2006-Nov-28 14:00:00,735.1031642689865,501.97066058601285,128.98478198124343,128.98478198124343,733.1989785029965
2006-Nov-28 14:10:00,729.8063316718302,536.5556647276256,124.01059993204021,124.01059993204021,708.2741682473844
2006-Nov-28 14:20:00,712.5537647855817,564.1929576972647,125.12692772425038,125.12692772425038,682.8766397294585
2006-Nov-28 14:30:00,694.9410357685279,589.4762971050178,126.29490557496524,126.29490557496524,657.1467241233515
2006-Nov-28 14:40:00,643.8365795445671,582.1698751020579,121.31350658211531,121.31350658211531,597.534582061731
2006-Nov-28 14:50:00,590.2508648677534,566.971931828197,122.07907874293485,122.07907874293485,540.8088392150191
2006-Nov-28 15:00:00,522.4060920804668,530.3070856364491,119.767042706902,119.767042706902,487.3728416873988
2006-Nov-28 15:10:00,471.6100299466419,503.0082324398954,120.39938862452125,120.39938862452125,437.6157378990399
2006-Nov-28 15:20:00,396.78131248557247,441.4038589075002,119.3768863054556,119.3768863054556,391.9112785222949
2006-Nov-28 15:30:00,350.30681903658234,403.69695682151985,120.21593136402872,120.21593136402872,350.61666170829466
2006-Nov-28 15:40:00,323.36401181991096,387.53621614478743,113.21312792126724,113.21312792126724,319.10865104974977
2006-Nov-28 15:50:00,297.0488855644917,369.53657782797353,106.21843931494999,106.21843931494999,288.8032793834461
2006-Nov-28 16:00:00,252.5263496342323,323.15601389996516,98.01797908761161,98.01797908761161,259.79712506699764
2006-Nov-28 16:10:00,228.38745825652285,301.8842917144522,90.8205733709151,90.8205733709151,232.18135007196292
2006-Nov-28 16:20:00,205.1468159379525,279.57643060379155,83.66984222054215,83.66984222054215,206.04142733246275
2006-Nov-28 16:30:00,182.9281951105539,256.5770670929981,76.5669156593203,76.5669156593203,181.45688471452883
2006-Nov-28 16:40:00,155.37827239824713,224.6083860399388,65.98040742033172,65.98040742033172,151.06007343853153
2006-Nov-28 16:50:00,127.96227541721237,190.12898220053307,55.515969843381164,55.515969843381164,122.12593114110163
2006-Nov-28 17:00:00,88.60198580629293,131.46191169910512,43.36894920198802,43.36894920198802,94.70811259590266
2006-Nov-28 17:10:00,62.98546877366295,94.07345439486498,32.96950637287384,32.96950637287384,68.85438620606517
2006-Nov-28 17:20:00,37.32309926879048,53.94013714559866,22.57083089225913,22.57083089225913,44.60648917981272
2006-Nov-28 17:30:00,11.379653300328595,11.379653300328595,11.379653300328595,11.379653300328595,22.0
2006-Nov-28 17:40:00,9.517445732921766,9.517445732921766,9.517445732921766,9.517445732921766,18.333333333333336
2006-Nov-28 17:50:00,10.27782145325095,14.316061537818278,7.363143153356059,7.363143153356059,14.666666666666668
2006-Nov-28 18:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 18:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 18:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 18:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 18:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 18:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 19:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 19:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 19:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 19:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 19:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 19:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 20:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 20:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 20:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 20:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 20:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 20:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 21:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 21:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 21:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 21:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 21:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 21:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 22:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 22:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 22:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 22:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 22:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 22:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 23:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 23:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 23:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 23:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 23:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-28 23:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 00:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 00:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 00:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 00:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 00:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 00:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 01:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 01:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 01:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 01:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 01:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 01:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 02:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 02:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 02:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 02:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 02:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 02:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 03:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 03:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 03:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 03:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 03:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 03:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 04:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 04:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 04:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 04:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 04:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 04:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 05:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 05:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 05:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 05:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 05:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 05:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 06:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 06:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 06:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 06:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 06:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 06:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 07:00:00,59.53465417123309,13.03648532647784,13.03648532647784,123.87192017594592,25.460086192861052
2006-Nov-29 07:10:00,81.31268468451154,18.382165598067417,18.382165598067417,162.28564956186045,37.50438951621097
2006-Nov-29 07:20:00,104.32927841294126,23.688915103111636,23.688915103111636,200.45739933494727,51.28799674444035
2006-Nov-29 07:30:00,118.14219005067093,29.01239560526701,29.01239560526701,216.4397305546147,66.77713990815283
2006-Nov-29 07:40:00,172.34069552950137,36.222745061357145,36.222745061357145,310.24107733976757,91.05338255852594
2006-Nov-29 07:50:00,213.607582186535,42.36706619289058,42.36706619289058,372.42856201541855,120.39935738182066
2006-Nov-29 08:00:00,257.5849169260264,48.88957608571425,48.88957608571425,433.48404395205586,154.6734299668563
2006-Nov-29 08:10:00,303.85641766520024,55.7395223524071,55.7395223524071,492.3307996289875,193.71487112793307
2006-Nov-29 08:20:00,364.70423362462583,66.54599039822453,66.54599039822453,566.6101106248609,237.34433947890489
2006-Nov-29 08:30:00,416.21933848757936,74.17526777470991,74.17526777470991,620.4372024614285,285.36441759131753
2006-Nov-29 08:40:00,428.8722391580726,84.58064480248697,84.58064480248697,607.0982104637168,313.3310061953502
2006-Nov-29 08:50:00,427.35478566006947,89.99020249749525,89.99020249749525,575.9073883183052,339.4652593786667
2006-Nov-29 09:00:00,437.54324589419684,99.01913790835344,99.01913790835344,560.7613310831323,363.79514931291527
2006-Nov-29 09:10:00,446.6657729045393,107.62230014602383,107.62230014602383,544.6630608382605,386.3545135549318
2006-Nov-29 09:20:00,454.7840608053603,115.81260061918462,115.81260061918462,527.7971732223893,407.18290971096604
2006-Nov-29 09:30:00,461.9486677892156,123.60301292034796,123.60301292034796,510.31860439607846,426.3254547395789
2006-Nov-29 09:40:00,411.76841684974767,126.0301319165635,126.0301319165635,432.39161932708663,416.779175995914
2006-Nov-29 09:50:00,385.467090614778,129.8280193156457,129.8280193156457,385.84354714542394,403.37648401961866
2006-Nov-29 10:00:00,357.51121590354575,133.12602087725742,133.12602087725742,342.17214575079157,386.36077365411876
2006-Nov-29 10:10:00,304.6420801465216,137.50122560357465,137.50122560357465,281.8123513836599,365.98841674424114
2006-Nov-29 10:20:00,273.10986891567234,140.23185875859255,140.23185875859255,245.8502979355493,342.5279331832897
2006-Nov-29 10:30:00,216.18684706041415,142.9020608152449,142.9020608152449,196.19724184851844,316.25912787402507
2006-Nov-29 10:40:00,313.98474035193584,150.14073358269263,150.14073358269263,258.7579197307748,390.4444168689672
2006-Nov-29 10:50:00,414.1400818137098,154.9343665643813,154.9343665643813,309.90044139419683,468.03088314140655
2006-Nov-29 11:00:00,490.9322365687921,162.69852566712626,162.69852566712626,337.7404302682626,548.5190992644027
2006-Nov-29 11:10:00,598.5604893926819,169.9324839276338,169.9324839276338,370.841471903709,631.3978323627866
2006-Nov-29 11:20:00,677.7241602182099,177.95723896314018,177.95723896314018,380.1995673937856,716.1456550749763
2006-Nov-29 11:30:00,757.483262663811,186.1785679289657,186.1785679289657,380.9166850989259,802.232586664253
2006-Nov-29 11:40:00,782.270595057257,177.47898294209577,177.47898294209577,345.17284792505376,812.0542010325744
2006-Nov-29 11:50:00,795.1826720483704,166.85653046182094,166.85653046182094,301.24801335498506,821.3780314975077
2006-Nov-29 12:00:00,805.468876463306,156.05954694684172,156.05954694684172,253.88195645994276,829.9498710345076
2006-Nov-29 12:10:00,807.3516784140788,150.26145344651786,150.26145344651786,207.70314382027055,837.515883239297
2006-Nov-29 12:20:00,800.4222889678118,143.8034509899402,143.8034509899402,159.67133189578175,843.8233981813678
2006-Nov-29 12:30:00,807.8015805451049,158.29183862684968,131.90915607912598,131.90915607912598,848.621707461229
2006-Nov-29 12:40:00,805.1533892470446,200.01297646625366,131.12906940655995,131.12906940655995,844.7108529027253
2006-Nov-29 12:50:00,801.8239134271154,241.36325644464677,130.25217855910014,130.25217855910014,839.1576133392666
2006-Nov-29 13:00:00,797.816196122745,282.2653023645249,129.27540363676601,129.27540363676601,831.9744993996588
2006-Nov-29 13:10:00,793.1342920230475,322.64237997893053,128.1950771304756,128.1950771304756,823.1771047724293
2006-Nov-29 13:20:00,787.7833658514287,362.41886061907076,127.00712305294239,127.00712305294239,812.7840691386754
2006-Nov-29 13:30:00,781.7697940536124,401.52066453626355,125.70723878388779,125.70723878388779,800.8170353578677
2006-Nov-29 13:40:00,771.800098065805,437.8384091920414,123.43646464154412,123.43646464154412,783.8687429112051
2006-Nov-29 13:50:00,761.2050440464767,473.0301148634666,121.0366141813824,121.0366141813824,765.4830892515783
2006-Nov-29 14:00:00,750.0004500553354,507.03433970399874,118.50405923897195,118.50405923897195,745.7052429652115
2006-Nov-29 14:10:00,738.2035832171734,539.7934715024186,115.83573392575559,115.83573392575559,724.5827896619026
2006-Nov-29 14:20:00,725.8331915150019,571.2539382090489,113.02919895271972,113.02919895271972,702.1656158754143
2006-Nov-29 14:30:00,712.9095243259875,601.366404532994,110.08266952672645,110.08266952672645,678.5057890762039
2006-Nov-29 14:40:00,663.5939839612176,598.0840968613645,108.52630254924938,108.52630254924938,613.2025073440981
2006-Nov-29 14:50:00,608.1635123146092,583.0398800442556,108.0618157295058,108.0618157295058,551.4945818389402
2006-Nov-29 15:00:00,551.8731792843513,559.9367225173726,112.55217493048978,112.55217493048978,493.86993705503505
2006-Nov-29 15:10:00,480.96365854882873,513.3194151498857,113.71502668316538,113.71502668316538,440.7990742719362
2006-Nov-29 15:20:00,427.1073693911483,475.9009041633629,117.80256524264806,117.80256524264806,392.7336173687173
2006-Nov-29 15:30:00,350.4774197158261,403.3361611119307,119.80133750575229,119.80133750575229,350.1049140058929
2006-Nov-29 15:40:00,323.6466429935573,387.33207180524994,112.86846233294493,112.86846233294493,318.73507115116774
2006-Nov-29 15:50:00,297.4457859911814,369.4978920610482,105.94497578008784,105.94497578008784,288.5667674183996
2006-Nov-29 16:00:00,252.95615617904392,323.36796437741,97.81904544758875,97.81904544758875,259.6966375080735
2006-Nov-29 16:10:00,228.93733857106463,302.2764066240409,90.69336040328324,90.69336040328324,232.2159017210323
2006-Nov-29 16:20:00,205.82438663759993,280.16524866650855,83.61432749458983,83.61432749458983,206.210093196062
2006-Nov-29 16:30:00,183.74502567048697,257.3860334096229,76.58266847303294,76.58266847303294,181.75880176463724
2006-Nov-29 16:40:00,156.88250467516366,226.44227195715524,66.3575009824608,66.3575009824608,152.11649189702803
2006-Nov-29 16:50:00,130.2091968486883,193.1410972390264,56.27421564102774,56.27421564102774,123.94776644812478
2006-Nov-29 17:00:00,91.52308208226574,135.77576392414218,44.49841325924491,44.49841325924491,97.3066806003497
2006-Nov-29 17:10:00,66.77371275050474,99.92546215029057,34.50873520305834,34.50873520305834,72.24135923745372
2006-Nov-29 17:20:00,41.99259762793428,61.421180739975085,24.55997422473741,24.55997422473741,48.79385103936357
2006-Nov-29 17:30:00,14.024587629253281,14.024587629253281,14.024587629253281,14.024587629253281,27.0
2006-Nov-29 17:40:00,13.576842562985712,16.183452279137544,11.520579087940565,11.520579087940565,22.5
2006-Nov-29 17:50:00,15.119619243504642,23.72169148992164,8.808364407764214,8.808364407764214,18.000000000000004
2006-Nov-29 18:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 18:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 18:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 18:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 18:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 18:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 19:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 19:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 19:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 19:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 19:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 19:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 20:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 20:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 20:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 20:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 20:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 20:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 21:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 21:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 21:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 21:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 21:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 21:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 22:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 22:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 22:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 22:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 22:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 22:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 23:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 23:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 23:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 23:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 23:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-29 23:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 00:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 00:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 00:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 00:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 00:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 00:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 01:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 01:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 01:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 01:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 01:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 01:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 02:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 02:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 02:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 02:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 02:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 02:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 03:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 03:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 03:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 03:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 03:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 03:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 04:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 04:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 04:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 04:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 04:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 04:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 05:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 05:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 05:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 05:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 05:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 05:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 06:00:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 06:10:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 06:20:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 06:30:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 06:40:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 06:50:00,0.0,0.0,0.0,0.0,0.0
2006-Nov-30 07:00:00,59.010163540636526,12.703997358655956,12.703997358655956,122.80187049439675,24.960086192861052
2006-Nov-30 07:10:00,80.48057902678694,17.97299063217344,17.97299063217344,160.57862227902854,36.837722849544306
2006-Nov-30 07:20:00,104.0963492134435,23.19698257856309,23.19698257856309,200.11635531864553,50.45466341110702
2006-Nov-30 07:30:00,117.52626118029002,28.433697090389042,28.433697090389042,215.44568591409183,65.77713990815283
2006-Nov-30 07:40:00,156.25594018683654,37.98249770872584,37.98249770872584,275.9162557768918,95.30521531347505
2006-Nov-30 07:50:00,196.4929240067233,47.75750005053416,47.75750005053416,334.13414898912526,128.66437836459286
2006-Nov-30 08:00:00,238.29326827364906,57.74816205496724,57.74816205496724,390.0493533415274,165.7447492815236
2006-Nov-30 08:10:00,300.5201433980385,70.29338411018648,70.29338411018648,474.34091868118696,206.4219885746199
2006-Nov-30 08:20:00,346.26648968842323,80.81029725062758,80.81029725062758,525.0974938949004,250.55766784517994
2006-Nov-30 08:30:00,393.43771463141326,91.45056976832589,91.45056976832589,572.7765016773295,297.9996811907803
2006-Nov-30 08:40:00,421.9029707983584,90.87906872118087,90.87906872118087,592.7632830278251,325.4160294839984
2006-Nov-30 08:50:00,451.30973254731896,90.3845464562241,90.3845464562241,610.0050534139158,355.7953096922148
2006-Nov-30 09:00:00,495.9988240206283,93.65404469858146,93.65404469858146,642.3869496515692,388.94724130802217
2006-Nov-30 09:10:00,528.0196856151405,92.8099594177811,92.8099594177811,654.118718429421,424.66989519796687
2006-Nov-30 09:20:00,560.5015795435622,92.23863980141356,92.23863980141356,662.0116481778412,462.75029008548586
2006-Nov-30 09:30:00,592.6682598083289,96.49531643891626,96.49531643891626,664.644709585333,502.9650217955211
2006-Nov-30 09:40:00,557.6665918924251,103.56062252964843,103.56062252964843,590.7709683464577,487.81425262651146
2006-Nov-30 09:50:00,516.0563381340246,113.73452938887631,113.73452938887631,516.8449136221338,465.6740122474604
2006-Nov-30 10:00:00,454.6323067040555,119.10988723434417,119.10988723434417,431.9039377123263,436.98774258126036
2006-Nov-30 10:10:00,377.17621164669504,125.26162938566415,125.26162938566415,342.8494818392548,402.2224375153867
2006-Nov-30 10:20:00,300.729341645041,133.56997567700543,133.56997567700543,266.57864212050583,361.8671339943976
2006-Nov-30 10:30:00,219.78914035204147,139.352770967893,139.352770967893,197.85245314569363,316.43134121956984
2006-Nov-30 10:40:00,308.9378089839537,153.31465653320126,153.31465653320126,256.35254510799405,387.7200498981154
2006-Nov-30 10:50:00,375.1999244139924,167.47409159651278,167.47409159651278,291.5822490847363,461.1682086144896
2006-Nov-30 11:00:00,468.85728157350286,178.52969411353024,178.52969411353024,333.161072208055,536.4506324730934
2006-Nov-30 11:10:00,537.2380872388093,192.3478197913081,192.3478197913081,353.9103621083608,613.2345671187929
2006-Nov-30 11:20:00,606.1046673729527,206.10224666045167,206.10224666045167,367.922436448966,691.180736182205
2006-Nov-30 11:30:00,675.3056343968573,219.77120723843154,219.77120723843154,375.0664839885783,769.944408114263
2006-Nov-30 11:40:00,720.6987808851432,206.88048815347946,206.88048815347946,349.46483245150756,784.0066043768612
2006-Nov-30 11:50:00,742.3247477351789,195.81196360945756,195.81196360945756,312.8936460333389,798.2020975643891
2006-Nov-30 12:00:00,761.9049923991444,184.09540678676086,184.09540678676086,271.36977982809253,812.1697022648548
2006-Nov-30 12:10:00,793.8590410607796,171.93128043362827,171.93128043362827,226.63837749763883,825.5471329517002
2006-Nov-30 12:20:00,810.9937812527891,158.31141256720494,158.31141256720494,174.51971218037522,837.9721457064887
2006-Nov-30 12:30:00,818.5250950427525,175.00518256933262,149.26677649290107,149.26677649290107,849.0836819216997
2006-Nov-30 12:40:00,817.0760875746195,213.05967901198812,144.7705126836127,144.7705126836127,845.5988880908527
2006-Nov-30 12:50:00,814.6262831103377,251.28662225403394,140.13239713096326,140.13239713096326,840.5062697808432
2006-Nov-30 13:00:00,797.3185543124195,291.0271427115899,141.1085603713296,141.1085603713296,833.7502818653207
2006-Nov-30 13:10:00,793.9333775441258,328.4638532255685,136.41441311258313,136.41441311258313,825.2787516665818
2006-Nov-30 13:20:00,789.4944845615945,365.6168085049942,131.3314756658365,131.3314756658365,815.043056325253
2006-Nov-30 13:30:00,783.9590689451854,402.3607224134152,125.82985741762928,125.82985741762928,802.9982928717324
2006-Nov-30 13:40:00,744.0477963031742,425.1263797736695,126.17759181166053,126.17759181166053,744.8631323690427
2006-Nov-30 13:50:00,696.3892772884124,439.1396369785575,127.40853692094232,127.40853692094232,687.9600196866174
2006-Nov-30 14:00:00,645.3012543391818,446.87592301051666,133.42293755254107,133.42293755254107,632.8032659650557
2006-Nov-30 14:10:00,577.7328753009614,435.82459404567595,137.57232046534122,137.57232046534122,579.8982368947219
2006-Nov-30 14:20:00,526.7903855404178,427.973542810936,142.9589289920494,142.9589289920494,529.7397753543147
2006-Nov-30 14:30:00,448.15326164755203,390.7443676821414,147.66576200810823,147.66576200810823,482.8106559517863
2006-Nov-30 14:40:00,427.7427989211808,392.70142452539756,145.1498037761746,145.1498037761746,458.39735381743026
2006-Nov-30 14:50:00,407.7356720173645,392.81293211784424,142.66504366203162,142.66504366203162,434.6168048074195
2006-Nov-30 15:00:00,388.20752161016264,391.20608444954365,140.2101509268757,140.2101509268757,411.58649345950846
2006-Nov-30 15:10:00,346.5343253963311,363.92825082524706,137.74941810416058,137.74941810416058,389.4202670504747
2006-Nov-30 15:20:00,328.64893952187566,358.359406212485,134.78126015122544,134.78126015122544,368.2279910182691
2006-Nov-30 15:30:00,311.6564432826255,351.9283352439097,131.78683044897826,131.78683044897826,348.11521641244383
2006-Nov-30 15:40:00,301.566305253712,355.10177585345923,122.14921111064763,122.14921111064763,326.8660843989443
2006-Nov-30 15:50:00,290.88849797209866,357.76924744635716,112.18464463519425,112.18464463519425,304.46625174633226
2006-Nov-30 16:00:00,298.77273565184396,386.5108409654797,103.24976513764956,103.24976513764956,280.8781102689546
